Price,Close,High,Low,Open,Volume
Ticker,RACE,RACE,RACE,RACE,RACE
Date,,,,,
2016-08-15,45.93936538696289,45.95823983912706,45.684565682647076,45.684565682647076,149400
2016-08-16,45.231590270996094,45.41089216919418,44.891857327097654,45.18440593988436,331600
2016-08-17,45.65625762939453,45.665693055886955,44.8918584858916,44.93904281822131,505400
2016-08-18,45.92048263549805,45.92048263549805,45.2598913288767,45.35426357264147,340700
2016-08-19,45.675132751464844,45.675132751464844,44.684243758355244,44.759741571135876,609300
2016-08-22,45.68456268310547,45.82611926507565,45.04284575139194,45.0711556278126,470200
2016-08-23,46.345157623291016,46.345157623291016,45.90161699234193,46.128106820893336,498200
2016-08-24,45.79780960083008,45.91105631580599,45.64681758079591,45.769499722052956,305100
2016-08-25,45.675132751464844,45.703442631290656,45.335399793819704,45.335399793819704,246700
2016-08-26,45.9959831237793,46.18472042249422,45.54300352705045,45.62793675144546,884500
2016-08-29,45.929927825927734,46.033735516174964,45.439206453741534,45.675131713418416,331000
2016-08-30,45.816680908203125,45.863865236237224,45.627939996133264,45.66568889853393,392800
2016-08-31,45.42975997924805,45.76005744860415,45.259893532135344,45.47694430346087,729200
2016-09-01,45.599632263183594,45.854431966467395,45.231589447307094,45.55244793293111,305900
2016-09-02,45.769493103027344,45.85442632700967,45.35426600796552,45.53356788084679,428300
2016-09-06,45.929927825927734,45.977115757810125,45.533575117638776,45.533575117638776,364200
2016-09-07,46.95855712890625,47.269980166666265,46.52445556105901,46.76038079574991,389400
2016-09-08,46.68489074707031,46.911376976565734,46.184726757061654,46.33571877670317,368900
2016-09-09,45.486392974853516,46.51502730054807,45.486392974853516,46.44896851265398,486800
2016-09-12,45.901615142822266,46.01014233961506,44.637055684203055,44.6936790390428,377700
2016-09-13,44.90129470825195,45.64681575234498,44.75029909433242,45.40145507959289,278300
2016-09-14,44.797489166259766,45.16553199295774,44.73143038197724,44.8446734978996,161400
2016-09-15,45.15609359741211,45.27877574133632,44.25014145751137,44.30676481623034,215100
2016-09-16,44.023651123046875,44.165204106762275,43.77828685804664,43.92927886730315,485100
2016-09-19,45.0428466796875,45.23158759289305,44.83523131516804,44.88241924341955,204900
2016-09-20,44.89185333251953,44.957912110184644,44.599304745764464,44.81635912944514,202700
2016-09-21,46.335716247558594,46.39233960180863,45.58075619055903,45.816681433367236,472600
2016-09-22,47.685203552246094,47.77013677408589,47.3832195634675,47.590834905727704,684600
2016-09-23,47.39266586303711,48.09100259431009,47.34547793260128,47.798457585236406,472300
2016-09-26,47.50590133666992,47.553085659584255,47.24166624840321,47.39265824168891,352500
2016-09-27,47.29829406738281,47.79845805544034,47.057652899474384,47.26054876256996,353400
2016-09-28,48.59116744995117,48.63835178130059,47.74183508592675,47.79845844350629,731000
2016-09-29,47.91169738769531,48.69496729972115,47.590838922544954,48.59116321976276,331700
2016-09-30,48.949764251708984,49.242312824155036,48.27973748248724,48.52509813039478,699900
2016-10-03,49.12907409667969,49.17625842548351,48.836525498202306,48.99695293612203,347800
2016-10-04,49.70472717285156,49.98784033702549,49.29421956467954,49.59148406714205,425500
2016-10-05,50.6201171875,50.63899163804662,50.01614916974151,50.30869775331412,647000
2016-10-06,50.157711029052734,50.47856952225586,50.11996212398561,50.28982859685395,436700
2016-10-07,50.47856903076172,50.54462781401913,50.1388360883329,50.31813798575536,339000
2016-10-10,50.80885696411133,51.27127199239578,50.6106806376751,51.12971541640804,240000
2016-10-11,50.31813430786133,50.52574966860012,49.95009151377596,50.41250296277891,327100
2016-10-12,50.497440338134766,50.56350272192106,49.94065658856757,50.11052306131239,564700
2016-10-13,49.55373764038086,50.13883484896033,49.440494529015055,49.912345026295114,1170100
2016-10-14,49.751914978027344,50.025585516159026,49.666981748970365,49.87459350893921,818600
2016-10-17,49.270626068115234,49.789660874132274,49.157382961332154,49.78022544853929,361200
2016-10-18,49.44993209838867,49.79910044810984,49.015826917727935,49.761351545455256,365600
2016-10-19,49.591487884521484,49.723605451341435,49.02526871245491,49.08188846970135,204800
2016-10-20,49.80854034423828,49.968971394952575,49.43106208361338,49.52543074878614,216200
2016-10-21,49.638671875,49.638671875,49.06301728065277,49.09132715908178,155100
2016-10-24,50.252079010009766,50.346447671463544,49.84628728587791,49.85572631198349,364100
2016-10-25,50.02559280395508,50.0633417112427,49.61980465038198,50.00672195024521,269200
2016-10-26,50.119956970214844,50.28982342561604,49.685855406382174,49.81797296059791,323000
2016-10-27,50.01615524291992,50.16714726569365,49.78022998234011,50.12939836001677,217400
2016-10-28,49.893470764160156,50.19545479557317,49.58205130673644,49.666984540567206,231200
2016-10-31,49.799095153808594,49.86515392646445,49.3178056959638,49.76134625516721,213600
2016-11-01,48.42129898071289,50.11052101295045,48.14762483026277,50.10108558704308,520700
2016-11-02,48.42129898071289,48.798777215878346,48.03438171970649,48.26086794081905,418900
2016-11-03,47.656898498535156,48.4496074492408,47.61914959613644,48.10043910188637,352700
2016-11-04,48.19480514526367,48.543973473689356,47.553088239007494,47.590837139359806,554100
2016-11-07,51.79975128173828,51.894123548927126,50.119964525049696,50.506881820689216,896800
2016-11-08,51.356204986572266,51.68650248556377,51.101408892975236,51.36564401222164,837000
2016-11-09,51.15803146362305,51.24296469947586,50.667306500910556,50.95041968704239,641900
2016-11-10,50.51631164550781,51.1580285914941,49.85572384811031,50.450252865768064,750800
2016-11-11,51.40339279174805,51.79974546966767,50.18601768110892,50.37475859437548,942000
2016-11-14,50.261512756347656,51.1674684357201,50.18601854969453,50.55406135697073,1007200
2016-11-15,51.0447883605957,51.18634495369342,49.789664274926,49.80853872733461,435200
2016-11-16,50.45969772338867,50.893799354688774,50.138839213311655,50.15771366683782,449000
2016-11-17,50.289825439453125,50.535186107117255,50.10108452590114,50.233202085407484,263500
2016-11-18,49.78966522216797,50.23320586237432,49.75191991656635,50.19545695683893,382600
2016-11-21,50.42194747924805,50.60124938309104,50.16714776330243,50.204896669353744,237700
2016-11-22,51.25239944458008,51.356203524232896,50.723925621201765,50.79942342451298,323600
2016-11-23,50.67674255371094,50.85604444113167,50.04446103503053,50.14826871719698,239800
2016-11-25,51.69594192504883,51.846933947760576,51.41283233245602,51.611008687277604,288600
2016-11-28,50.7427978515625,51.28070707684951,50.686174501556884,50.95984862668416,240700
2016-11-29,51.6581916809082,51.89411691883722,50.78998493336404,50.78998493336404,622700
2016-11-30,51.073097229003906,51.89411969283671,51.06366180295309,51.84693176278172,602900
2016-12-01,51.40339279174805,51.5732592536946,50.903228831601645,50.96928761125491,514700
2016-12-02,51.0447883605957,51.460015513783986,50.90323176749799,51.1485960488762,627600
2016-12-05,52.4603385925293,52.67738938995195,51.837496078206236,51.93186473797831,699900
2016-12-06,52.88500213623047,52.913312012770106,51.969611062159,51.969611062159,409900
2016-12-07,53.74376678466797,53.894758784135945,53.149234211792034,53.149234211792034,721600
